concept,concept2,distance_common,distance_first_quartile,n_titles,total_count
Earth,Zygosity,-0.22,0.08,1.0,183.0
Eating_disorder,Bulimia_nervosa,0.02,0.0,1.0,72.0
Eating_disorder,Cannabis_(drug),0.06,0.06,1.0,53.0
Eating_disorder,Cocaine,0.06,0.04,1.0,53.0
Eating_disorder,Dopamine,0.18,0.08,1.0,55.0
Eating_disorder,Heroin,0.04,0.04,1.0,50.0
Eating_disorder,Stimulant,0.06,0.06,1.0,53.0
Ecosystem,Amphibian,-0.44,0.0,1.0,102.0
Ecosystem,Arthropod,-0.45999999999999996,0.02,1.0,82.0
Ecosystem,Carbon_cycle,-0.02,0.0,1.0,52.0
Ecosystem,Cnidaria,-0.48,0.02,1.0,50.0
Ecosystem,Deuterostome,-0.46,0.04,1.0,86.0
Ecosystem,Eudicots,-0.42,0.06,1.0,69.0
Ecosystem,Fertilizer,-0.4,0.08,1.0,54.0
Ecosystem,Hypha,-0.5,0.0,1.0,109.0
Ecosystem,Lepidoptera,-0.46,0.02,1.0,50.0
Ecosystem,Lichen,-0.5,0.0,1.0,73.0
Ecosystem,Lizard,-0.34,0.06,1.0,57.0
Ecosystem,Meristem,-0.44,0.06,1.0,109.0
Ecosystem,Mesoderm,-0.26,0.020000000000000004,1.0,57.0
Ecosystem,Mineral,-0.42,0.0,1.0,59.0
Ecosystem,Nitrogen,-0.2525,0.0027380952380952326,2.0,168.0
Ecosystem,Parasitism,-0.48,0.0,1.0,84.0
Ecosystem,Phloem,-0.42000000000000004,0.08,1.0,101.0
Ecosystem,Protostome,-0.48,0.02,1.0,78.0
Ecosystem,Reptile,-0.44,0.06,1.0,66.0
Ecosystem,Stoma,-0.42,0.08,1.0,109.0
Ecosystem,Water_potential,-0.42,0.08,1.0,50.0
Ecosystem,Xylem,-0.42,0.08,1.0,109.0
Embryo,Antibody,-0.24336000000000002,0.031680000000000035,2.0,250.0
Embryo,Arabidopsis_thaliana,0.04830601092896176,0.06415300546448087,2.0,183.0
Embryo,Conifer_cone,-0.12,0.0,1.0,50.0
Embryo,Cycad,-0.12,0.0,1.0,59.0
Embryo,Fern,-0.16986175115207378,0.004792626728110599,2.0,217.0
Embryo,Fungus,-0.24838888888888888,0.04050000000000001,3.0,720.0
Embryo,Germination,-0.05770270270270271,0.06013513513513515,2.0,148.0
Embryo,Gymnosperm,-0.16258064516129034,0.04258064516129032,2.0,217.0
Embryo,Gynoecium,-0.15465437788018435,0.06976958525345622,2.0,217.0
Embryo,Hemoglobin,0.08,0.06,1.0,129.0
Embryo,Heterochromatin,-0.04,0.02,1.0,52.0
Embryo,Hox_gene,-0.4,0.0,1.0,62.0
Embryo,Leaf,0.017345132743362832,0.006991150442477884,2.0,226.0
Embryo,Mineral,-0.06,0.019999999999999993,2.0,118.0
Embryo,Monocotyledon,0.0,0.04,1.0,107.0
Embryo,Mouse,-0.08,0.0,1.0,73.0
Embryo,Nitrogen_fixation,0.2296774193548387,0.04322580645161292,2.0,186.0
Embryo,Ocean,-0.23513513513513512,0.00918918918918919,2.0,148.0
Embryo,Ovary_(botany),-0.1,0.02,1.0,65.0
Embryo,Ovule,-0.13646258503401362,0.03190476190476191,2.0,294.0
Embryo,Phylogenetic_tree,-0.36,0.04,1.0,93.0
Embryo,Phylogenetics,-0.36,0.04,1.0,105.0
Embryo,Pinophyta,-0.12,0.0,1.0,108.0
Embryo,Pith,0.06,0.0,1.0,50.0
Embryo,Pollen,-0.14490740740740743,0.0777314814814815,3.0,432.0
Embryo,Pollen_tube,-0.12,0.0,1.0,57.0
Embryo,Pollinator,0.22,0.06,1.0,56.0
Embryo,RNA_interference,0.0,0.04,1.0,59.0
Embryo,Sea_urchin,-0.04,0.04,1.0,50.0
Embryo,Sepal,-0.1,0.02,1.0,66.0
Embryo,Speciation,-0.34,0.04,1.0,71.0
Embryo,Stamen,-0.1408108108108108,0.06054054054054055,2.0,222.0
Embryo,Stoma,0.07741007194244603,0.06194244604316546,2.0,278.0
Embryo,Taxon,-0.36,0.04,1.0,53.0
Embryo,Tracheid,0.11999999999999998,0.02,1.0,97.0
Endonuclease,DNA_repair,-0.02,0.02,1.0,64.0
Endonuclease,Eukaryote,0.34,0.0,1.0,64.0
Endonuclease,Homologous_recombination,0.02,0.06,1.0,64.0
Endonuclease,Phosphorylation,0.28,0.02,1.0,62.0
Endonuclease,Prokaryote,0.22,0.0,1.0,64.0
Endonuclease,RecA,0.0,0.06,1.0,64.0
Endonuclease,Reverse_transcriptase,0.06,0.0,1.0,64.0
Endonuclease,Telomerase,-0.08,0.0,1.0,51.0
Endonuclease,Telomere,-0.08,0.0,1.0,64.0
Endoplasmic_reticulum,Active_site,0.06,0.06,1.0,71.0
Endoplasmic_reticulum,Active_transport,0.02,0.02,1.0,74.0
Endoplasmic_reticulum,Adenosine_triphosphate,0.06727272727272728,0.05948051948051948,3.0,308.0
Endoplasmic_reticulum,Ammonia,0.52,0.08,1.0,86.0
Endoplasmic_reticulum,Ampere,-0.08,0.02,1.0,64.0
Endoplasmic_reticulum,Carboxylic_acid,0.06,0.06,1.0,78.0
Endoplasmic_reticulum,Cell_cycle,0.07061224489795918,0.07061224489795918,2.0,196.0
Endoplasmic_reticulum,Cell_membrane,0.023116883116883116,0.01532467532467532,3.0,308.0
Endoplasmic_reticulum,Cell_wall,0.008163265306122448,0.05034013605442177,3.0,294.0
Endoplasmic_reticulum,Cellular_respiration,0.07963470319634704,0.05963470319634703,3.0,219.0
Endoplasmic_reticulum,Cellulose,0.02,0.0,1.0,102.0
Endoplasmic_reticulum,Chloroplast,0.008311688311688312,0.0,3.0,308.0
Endoplasmic_reticulum,Citric_acid,0.05999999999999999,0.05999999999999999,1.0,60.0
Endoplasmic_reticulum,Citric_acid_cycle,0.06,0.06,1.0,53.0
Endoplasmic_reticulum,Cyclic_adenosine_monophosphate,0.04,0.04,1.0,54.0
Endoplasmic_reticulum,Cytoplasm,0.2947079037800687,0.0170446735395189,3.0,291.0
Endoplasmic_reticulum,Cytosol,0.82,0.04,1.0,78.0
Endoplasmic_reticulum,Diffusion,0.02,0.02,1.0,106.0
Endoplasmic_reticulum,Enzyme,0.04285714285714286,0.04285714285714286,3.0,308.0
Endoplasmic_reticulum,Epinephrine,0.04,0.04,1.0,75.0
Endoplasmic_reticulum,Extracellular_matrix,0.0,0.0,1.0,81.0
Endoplasmic_reticulum,Fermentation,0.08,0.06,1.0,50.0
Endoplasmic_reticulum,Flat-four_engine,0.04,0.04,1.0,64.0
Endoplasmic_reticulum,Free_On-line_Dictionary_of_Computing/E_-_H,0.62,0.06,1.0,64.0
Endoplasmic_reticulum,G_protein,0.04,0.04,1.0,56.0
Endoplasmic_reticulum,Gibbs_free_energy,0.04,0.04,1.0,68.0
Endoplasmic_reticulum,Glycogen,0.78,0.04,1.0,66.0
Endoplasmic_reticulum,Glycolysis,0.07274725274725274,0.07274725274725274,3.0,273.0
Endoplasmic_reticulum,Glycoprotein,0.62,0.02,1.0,68.0
Endoplasmic_reticulum,Golgi_apparatus,0.0,0.0,2.0,178.0
Endoplasmic_reticulum,Hydrolysis,0.04,0.04,1.0,81.0
Endoplasmic_reticulum,Ion,0.3215584415584416,0.04233766233766233,3.0,308.0
Endoplasmic_reticulum,Ion_channel,0.68,0.06,1.0,115.0
Endoplasmic_reticulum,Liver,0.78,0.08,1.0,113.0
Endoplasmic_reticulum,Lysozyme,0.32,0.060000000000000005,1.0,52.0
Endoplasmic_reticulum,Membrane_protein,0.02,0.02,1.0,65.0
Endoplasmic_reticulum,Microfibril,0.02,0.02,1.0,56.0
Endoplasmic_reticulum,Microtubule,0.012325581395348837,0.012325581395348837,2.0,172.0
Endoplasmic_reticulum,Mitochondrion,0.0,0.024155844155844153,3.0,308.0
Endoplasmic_reticulum,Nanometre,0.0,0.0,1.0,85.0
Endoplasmic_reticulum,Nicotinamide_adenine_dinucleotide,0.07370629370629371,0.07370629370629371,3.0,286.0
Endoplasmic_reticulum,Nuclear_membrane,0.0,0.0,1.0,52.0
Endoplasmic_reticulum,Nucleotide,0.11306859205776175,0.04859205776173285,3.0,277.0
Endoplasmic_reticulum,Organelle,0.0,0.0,2.0,188.0
Endoplasmic_reticulum,Oxygen,0.35714285714285715,0.059220779220779216,3.0,308.0
Endoplasmic_reticulum,PH,0.013371428571428565,0.013371428571428565,2.0,175.0
Endoplasmic_reticulum,Phosphate,0.09309734513274336,0.061238938053097346,2.0,226.0
Endoplasmic_reticulum,Plasmodesma,0.06,0.04,1.0,94.0
Endoplasmic_reticulum,Protein,0.12987012987012986,0.023376623376623374,3.0,308.0
Endoplasmic_reticulum,Protein_kinase,0.04,0.04,1.0,67.0
Endoplasmic_reticulum,Proton,0.03611510791366906,0.03611510791366906,3.0,278.0
Endoplasmic_reticulum,Protoplast,0.04,0.04,1.0,96.0
Endoplasmic_reticulum,RNA,0.055526315789473694,0.04789473684210526,3.0,304.0
Endoplasmic_reticulum,Receptor_(biochemistry),0.02,0.04,1.0,124.0
Endoplasmic_reticulum,Signal_transduction,0.04,0.04,1.0,91.0
Endoplasmic_reticulum,Sodium,0.66,0.02,1.0,124.0
Endoplasmic_reticulum,Sucrose,0.74,0.06857142857142857,2.0,175.0
Endoplasmic_reticulum,Thylakoid,0.10499999999999998,0.022500000000000003,2.0,192.0
Endoplasmic_reticulum,Vacuole,0.0,0.0,2.0,196.0
Endoplasmic_reticulum,Water,0.09181818181818181,0.07181818181818182,2.0,176.0
Enzyme,Active_site,0.0,0.0,2.0,147.0
Enzyme,Adenosine_monophosphate,0.04,0.0,1.0,52.0
Enzyme,Adenosine_triphosphate,-0.005234795996920706,0.009976905311778292,4.0,1299.0
Enzyme,Allele,0.07467546754675466,0.06583058305830583,4.0,909.0
Enzyme,Ammonia,0.46,0.02,1.0,86.0
Enzyme,Ampere,-0.02,0.08,1.0,162.0
Enzyme,Apoptosis,0.04,0.04,1.0,83.0
Enzyme,Base_pair,0.06519417475728155,0.06519417475728155,2.0,412.0
Enzyme,C-terminus,0.04,0.04,1.0,165.0
Enzyme,C4_carbon_fixation,0.04828729281767956,0.04828729281767956,2.0,181.0
Enzyme,Cancer,0.04,0.04,1.0,63.0
Enzyme,Carboxylic_acid,0.0,0.0,1.0,78.0
Enzyme,Carotenoid,0.32,0.04,1.0,60.0
Enzyme,Catalysis,0.0,0.0,1.0,55.0
Enzyme,Cell_division,0.016903039073806077,0.054529667149059345,4.0,691.0
Enzyme,Cellular_respiration,0.050180180180180174,0.03018018018018018,3.0,222.0
Enzyme,Chlorophyll,0.04435087719298246,0.04435087719298246,3.0,285.0
Enzyme,Citric_acid,0.0,0.0,1.0,60.0
Enzyme,Cofactor_(biochemistry),0.0,0.0,1.0,50.0
Enzyme,Cyclin-dependent_kinase,0.04,0.04,1.0,50.0
Enzyme,Cytosine,0.34,0.04,1.0,64.0
Enzyme,DNA_ligase,0.08,0.08,1.0,109.0
Enzyme,Enzyme_substrate_(biology),0.0,0.0,1.0,51.0
Enzyme,Fermentation,0.02,0.0,1.0,50.0
Enzyme,Flat-four_engine,0.014215686274509805,0.001960784313725492,2.0,204.0
Enzyme,Glycolysis,0.029329073482428115,0.029329073482428115,3.0,313.0
Enzyme,HIV,0.5518614718614718,0.061212121212121225,3.0,231.0
Enzyme,Helicase,0.0,0.0,1.0,156.0
Enzyme,Hydrogen_ion,0.010684931506849316,0.010684931506849316,2.0,146.0
Enzyme,Hydrolysis,0.39074999999999993,0.01975,2.0,240.0
Enzyme,Ion_channel,0.62,0.0,1.0,115.0
Enzyme,Lactose,0.64,0.02,1.0,107.0
Enzyme,Light-independent_reactions,0.0396875,0.0396875,2.0,128.0
Enzyme,Liver,0.72,0.02,1.0,113.0
Enzyme,Lysine,0.56,0.0,1.0,92.0
Enzyme,Lysozyme,0.26,0.0,1.0,52.0
Enzyme,Meiosis,0.14498659517426274,0.05801608579088472,4.0,746.0
Enzyme,Metabolism,0.6832635983263599,0.0697907949790795,2.0,239.0
Enzyme,Mitochondrion,0.05603999999999999,0.06428,4.0,500.0
Enzyme,Mitosis,0.012761394101876674,0.012761394101876674,4.0,373.0
Enzyme,Nicotinamide_adenine_dinucleotide,0.03530944625407166,0.03530944625407166,3.0,307.0
Enzyme,Nicotinamide_adenine_dinucleotide_phosphate,0.03092307692307692,0.03092307692307692,2.0,130.0
Enzyme,Nucleic_acid_double_helix,0.04,0.04,1.0,98.0
Enzyme,Nucleic_acid_thermodynamics,0.06,0.08,1.0,53.0
Enzyme,Nucleophile,0.0,0.0,1.0,51.0
Enzyme,Nucleotide,0.3776819407008086,0.035597484276729555,4.0,1113.0
Enzyme,Oligonucleotide,0.1,0.08,1.0,75.0
Enzyme,Oxygen,0.46960747663551405,0.01910280373831776,3.0,1070.0
Enzyme,Phosphodiester_bond,0.42,0.08,1.0,124.0
Enzyme,Photosynthesis,0.043778071334214005,0.043778071334214005,3.0,757.0
Enzyme,Purine,0.04000000000000001,0.04000000000000001,1.0,57.0
Enzyme,Pyrimidine,0.04,0.04,1.0,69.0
Enzyme,RNA,0.029915319476520395,0.015796766743648962,4.0,1299.0
Enzyme,Red_blood_cell,0.3790322580645161,0.07112903225806452,3.0,372.0
Enzyme,Water,0.025024154589371978,0.005024154589371981,2.0,207.0
Enzyme_catalysis,Active_site,0.0,0.08,1.0,52.0
Enzyme_catalysis,Adenosine_monophosphate,0.04,0.08,1.0,52.0
Enzyme_catalysis,Adenosine_triphosphate,-0.08,0.08,1.0,52.0
Enzyme_catalysis,Alpha_helix,-0.060000000000000005,0.02,1.0,52.0
Enzyme_catalysis,Amino_acid,0.54,0.04,1.0,52.0
Enzyme_catalysis,Biochemistry,0.4,0.02,1.0,52.0
Enzyme_catalysis,Biomolecular_structure,-0.060000000000000005,0.02,1.0,52.0
Enzyme_catalysis,Carbon,-0.08,0.0,1.0,52.0
Enzyme_catalysis,Catalysis,0.0,0.08,1.0,52.0
Enzyme_catalysis,Cofactor_(biochemistry),0.0,0.08,1.0,50.0
Enzyme_catalysis,Enzyme,0.0,0.08,1.0,52.0
Enzyme_catalysis,Enzyme_substrate_(biology),0.0,0.08,1.0,51.0
Enzyme_catalysis,Flat-four_engine,-0.04,0.02,1.0,52.0
Enzyme_catalysis,Glutamic_acid,0.54,0.02,1.0,52.0
Enzyme_catalysis,Glutamine,0.32,0.04,1.0,52.0
Enzyme_catalysis,Glycine,0.54,0.02,1.0,51.0
Enzyme_catalysis,Helicase,0.0,0.08,1.0,52.0
Enzyme_catalysis,Hydrogen_bond,-0.060000000000000005,0.02,1.0,52.0
Enzyme_catalysis,Hydrophobe,-0.04,0.02,1.0,52.0
Enzyme_catalysis,Ion,-0.08,0.02,1.0,52.0
Enzyme_catalysis,Ligand,0.6799999999999999,0.060000000000000005,1.0,52.0
Enzyme_catalysis,Lysine,0.56,0.08,1.0,52.0
Enzyme_catalysis,Metabolism,0.66,0.08,1.0,52.0
Enzyme_catalysis,Nucleic_acid,0.04,0.060000000000000005,1.0,52.0
Enzyme_catalysis,Nucleophile,0.0,0.08,1.0,51.0
Enzyme_catalysis,PH,-0.08,0.0,1.0,52.0
Enzyme_catalysis,Peptide,-0.060000000000000005,0.02,1.0,52.0
Enzyme_catalysis,Peptide_bond,-0.060000000000000005,0.02,1.0,52.0
Enzyme_catalysis,Phenylalanine,0.54,0.060000000000000005,1.0,52.0
Enzyme_catalysis,Phosphate,0.04,0.060000000000000005,1.0,52.0
Enzyme_catalysis,Phosphorus,-0.12000000000000001,0.08,1.0,52.0
Enzyme_catalysis,Protein,-0.02,0.08,1.0,52.0
Enzyme_catalysis,Protein_Data_Bank,0.58,0.04,1.0,52.0
Enzyme_catalysis,Protein_folding,-0.04,0.02,1.0,52.0
Enzyme_catalysis,Protein–protein_interaction,0.64,0.08,1.0,52.0
Enzyme_catalysis,Ribose,0.54,0.0,1.0,52.0
Enzyme_catalysis,Single-strand_binding_protein,-0.02,0.060000000000000005,1.0,52.0
Enzyme_catalysis,X-ray_crystallography,-0.04,0.060000000000000005,1.0,52.0
Enzyme_substrate_(biology),Active_site,0.0,0.0,1.0,51.0
Enzyme_substrate_(biology),Adenosine_monophosphate,0.04,0.0,1.0,51.0
Enzyme_substrate_(biology),Adenosine_triphosphate,-0.08,0.0,1.0,51.0
Enzyme_substrate_(biology),Base_pair,0.06,0.06,1.0,51.0
Enzyme_substrate_(biology),C-terminus,0.04,0.04,1.0,51.0
Enzyme_substrate_(biology),Catalysis,0.0,0.0,1.0,51.0
Enzyme_substrate_(biology),Cofactor_(biochemistry),0.0,0.0,1.0,50.0
Enzyme_substrate_(biology),Cytosine,0.34,0.04,1.0,51.0
Enzyme_substrate_(biology),DNA,0.22,0.08,1.0,51.0
Enzyme_substrate_(biology),DNA_ligase,0.08,0.08,1.0,51.0
Enzyme_substrate_(biology),Enzyme,0.0,0.0,1.0,51.0
Enzyme_substrate_(biology),HIV,0.44,0.02,1.0,51.0
Enzyme_substrate_(biology),Helicase,0.0,0.0,1.0,51.0
Enzyme_substrate_(biology),Hydrolysis,0.6,0.04,1.0,51.0
Enzyme_substrate_(biology),Hydroxyl,0.04,0.04,1.0,51.0
Enzyme_substrate_(biology),Lactose,0.64,0.02,1.0,51.0
Enzyme_substrate_(biology),Lysine,0.56,0.0,1.0,51.0
Enzyme_substrate_(biology),Metabolism,0.66,0.0,1.0,51.0
Enzyme_substrate_(biology),Molecular_cloning,0.08,0.08,1.0,51.0
Enzyme_substrate_(biology),Nanometre,0.24,0.06,1.0,51.0
Enzyme_substrate_(biology),Nucleic_acid_double_helix,0.04,0.04,1.0,51.0
Enzyme_substrate_(biology),Nucleic_acid_thermodynamics,0.06,0.08,1.0,51.0
Enzyme_substrate_(biology),Nucleophile,0.0,0.0,1.0,51.0
Enzyme_substrate_(biology),Nucleotide,0.54,0.06,1.0,51.0
Enzyme_substrate_(biology),Oligonucleotide,0.1,0.08,1.0,51.0
Enzyme_substrate_(biology),Phosphodiester_bond,0.42,0.08,1.0,51.0
Enzyme_substrate_(biology),Phosphorus,-0.12,0.0,1.0,51.0
Enzyme_substrate_(biology),Protein,-0.02,0.0,1.0,51.0
Enzyme_substrate_(biology),Protein–protein_interaction,0.64,0.0,1.0,51.0
Enzyme_substrate_(biology),Purine,0.04,0.04,1.0,51.0
Enzyme_substrate_(biology),Pyrimidine,0.04,0.04,1.0,51.0
Enzyme_substrate_(biology),RNA,0.06,0.04,1.0,51.0
Enzyme_substrate_(biology),Restriction_enzyme,0.08,0.08,1.0,51.0
Epidermis_(botany),Bark,0.020000000000000004,0.0,1.0,57.0
Epidermis_(botany),Cork_cambium,0.02,0.0,1.0,77.0
Epidermis_(botany),Guard_cell,0.08,0.06,1.0,53.0
Epidermis_(botany),Parenchyma,0.0,0.0,1.0,102.0
Epidermis_(botany),Phloem,0.02,0.0,1.0,102.0
Epidermis_(botany),Primordium,-0.02,0.04,1.0,72.0
Epidermis_(botany),Root,-0.04,0.02,1.0,65.0
Epidermis_(botany),Root_hair,-0.04,0.02,1.0,53.0
Epidermis_(botany),Vascular_cambium,0.02,0.02,1.0,79.0
Epidermis_(botany),Xylem,0.02,0.0,1.0,102.0
Epigenetics,DNA_polymerase,0.02,0.0,1.0,60.0
Epigenetics,DNA_repair,0.1,0.05999999999999999,1.0,60.0
Epigenetics,DNA_replication,0.04,0.02,1.0,60.0
Epigenetics,Directionality_(molecular_biology),0.02,0.02,1.0,60.0
Epigenetics,DnaB_helicase,0.02,0.02,1.0,54.0
Epigenetics,Endonuclease,0.11999999999999998,0.04,1.0,60.0
Epigenetics,Eukaryote,0.46,0.04,1.0,60.0
Epigenetics,Exonuclease,0.02,0.02,1.0,60.0
Epigenetics,Okazaki_fragments,0.02,0.02,1.0,51.0
Epigenetics,Phosphorylation,0.4,0.05999999999999999,1.0,60.0
Epigenetics,Primer_(molecular_biology),0.019999999999999997,0.019999999999999997,1.0,58.0
Epigenetics,Prokaryote,0.34,0.04,1.0,60.0
Epigenetics,Reverse_transcriptase,0.18,0.04,1.0,60.0
Epigenetics,Telomerase,0.04,0.04,1.0,51.0
Epigenetics,Telomere,0.04,0.04,1.0,60.0
Epinephrine,Active_site,0.02,0.02,1.0,71.0
Epinephrine,Adenosine_triphosphate,0.02,0.02,1.0,75.0
Epinephrine,Allele,0.08,0.08,1.0,75.0
Epinephrine,Amino_acid,0.12,0.0,1.0,75.0
Epinephrine,Ammonia,0.48,0.04,1.0,75.0
Epinephrine,Apoptosis,0.06,0.06,1.0,75.0
Epinephrine,C4_carbon_fixation,0.04,0.04,1.0,53.0
Epinephrine,Cancer,0.06,0.06,1.0,63.0
Epinephrine,Carboxylic_acid,0.02,0.02,1.0,75.0
Epinephrine,Cell_cycle,0.06,0.06,1.0,75.0
Epinephrine,Cell_division,0.06,0.06,1.0,75.0
Epinephrine,Cell_wall,-0.04,0.06,1.0,75.0
Epinephrine,Cellular_respiration,0.04,0.02,1.0,75.0
Epinephrine,Chlorophyll,0.04,0.04,1.0,75.0
Epinephrine,Chromatid,0.06,0.06,1.0,56.0
Epinephrine,Chromosome,0.06,0.06,1.0,75.0
Epinephrine,Citric_acid,0.02,0.02,1.0,60.0
Epinephrine,Cyclic_adenosine_monophosphate,0.0,0.0,1.0,54.0
Epinephrine,Cyclin-dependent_kinase,0.06,0.06,1.0,50.0
Epinephrine,Cytoplasm,0.6,0.0,1.0,75.0
Epinephrine,Dominance_(genetics),0.08,0.08,1.0,72.0
Epinephrine,Earth,0.3,0.0,1.0,75.0
Epinephrine,Enzyme,0.02,0.02,1.0,75.0
Epinephrine,Eukaryote,0.34,0.06,1.0,75.0
Epinephrine,Fermentation,0.04,0.02,1.0,50.0
Epinephrine,G_protein,0.0,0.0,1.0,56.0
Epinephrine,Gamete,0.08,0.08,1.0,75.0
Epinephrine,Genotype,0.24,0.08,1.0,75.0
Epinephrine,Gibbs_free_energy,0.0,0.0,1.0,68.0
Epinephrine,Glycogen,0.74,0.0,1.0,66.0
Epinephrine,Glycolysis,0.02,0.02,1.0,75.0
Epinephrine,Hydrogen_ion,0.02,0.02,1.0,68.0
Epinephrine,Hydrolysis,0.0,0.0,1.0,75.0
Epinephrine,Ion,-0.08,0.02,1.0,75.0
Epinephrine,Ion_channel,0.64,0.02,1.0,75.0
Epinephrine,Light-independent_reactions,0.04,0.04,1.0,65.0
Epinephrine,Liver,0.74,0.04,1.0,75.0
Epinephrine,Lysozyme,0.28,0.02,1.0,52.0
Epinephrine,Meiosis,0.06,0.06,1.0,75.0
Epinephrine,Mitochondrion,-0.04,0.02,1.0,75.0
Epinephrine,Mitosis,0.06,0.06,1.0,75.0
Epinephrine,Nicotinamide_adenine_dinucleotide,0.02,0.02,1.0,75.0
Epinephrine,Nicotinamide_adenine_dinucleotide_phosphate,0.04,0.04,1.0,59.0
Epinephrine,Oxygen,0.7,0.04,1.0,75.0
Epinephrine,PH,0.02,0.02,1.0,75.0
Epinephrine,Phenotype,0.08,0.08,1.0,75.0
Epinephrine,Phosphate,0.0,0.0,1.0,75.0
Epinephrine,Photosynthesis,0.04,0.04,1.0,75.0
Epinephrine,Ploidy,0.34,0.08,1.0,75.0
Epinephrine,Polyploid,0.26,0.06,1.0,63.0
Epinephrine,Prokaryote,0.32,0.06,1.0,75.0
Epinephrine,Protein,0.12,0.0,1.0,75.0
Epinephrine,Protein_kinase,0.0,0.0,1.0,67.0
Epinephrine,Proton,0.02,0.02,1.0,75.0
Epinephrine,Receptor_(biochemistry),-0.02,0.0,1.0,75.0
Epinephrine,Signal_transduction,0.0,0.0,1.0,75.0
Epinephrine,Sucrose,0.46,0.04,1.0,75.0
Epinephrine,Thylakoid,0.04,0.02,1.0,72.0
Epinephrine,Water,0.04,0.02,1.0,75.0
Epinephrine,Zygosity,0.08,0.08,1.0,75.0
Epithelium,Actin,-0.05999999999999999,0.05999999999999999,1.0,74.0
Epithelium,Antibody,-0.16,0.04,1.0,74.0
Epithelium,Antigen,-0.16,0.04,1.0,74.0
Epithelium,B_cell,-0.16,0.05999999999999999,1.0,74.0
Epithelium,Blood_vessel,-0.04,0.02,1.0,74.0
Epithelium,Central_nervous_system,-0.08,0.04,1.0,59.0
Epithelium,Circulatory_system,-0.04,0.02,1.0,74.0
Epithelium,Herbivore,-0.22000000000000003,0.0,1.0,74.0
Epithelium,Hormone,-0.18,0.02,1.0,74.0
Epithelium,Hypothalamus,-0.2,0.02,1.0,74.0
Epithelium,Immune_system,-0.22000000000000003,0.0,1.0,74.0
Epithelium,Insulin,-0.18,0.02,1.0,59.0
Epithelium,Kidney,0.02,0.04,1.0,74.0
Epithelium,Major_histocompatibility_complex,-0.16,0.06,1.0,53.0
Epithelium,Nervous_system,-0.11999999999999998,0.02,1.0,67.0
Epithelium,Pathogen,-0.22000000000000003,0.0,1.0,74.0
Epithelium,Spermatozoon,-0.14,0.05999999999999999,1.0,74.0
Epithelium,T_cell,-0.16,0.04,1.0,60.0
Epithelium,Testosterone,-0.14,0.04,1.0,50.0
Epithelium,Uterus,-0.14,0.08,1.0,51.0
Epithelium,Vasopressin,0.02,0.04,1.0,71.0
Equisetum,Conifer_cone,0.02,0.04,1.0,50.0
Equisetum,Cycad,0.019999999999999997,0.039999999999999994,1.0,58.0
Equisetum,Embryo,0.14,0.039999999999999994,1.0,58.0
Equisetum,Eudicots,0.2,0.07999999999999999,1.0,58.0
Equisetum,Fern,0.0,0.0,1.0,58.0
Equisetum,Flowering_plant,0.06,0.06,1.0,58.0
Equisetum,Gymnosperm,0.019999999999999997,0.039999999999999994,1.0,58.0
Equisetum,Gynoecium,0.06,0.06,1.0,58.0
Equisetum,Leaf,0.22,0.0,1.0,58.0
Equisetum,Lycopodiophyta,-0.019999999999999997,0.0,1.0,58.0
Equisetum,Monocotyledon,0.14,0.07999999999999999,1.0,58.0
Equisetum,Ovary_(botany),0.039999999999999994,0.06,1.0,58.0
Equisetum,Ovule,0.039999999999999994,0.039999999999999994,1.0,58.0
Equisetum,Pinophyta,0.019999999999999997,0.039999999999999994,1.0,58.0
Equisetum,Pith,0.2,0.04,1.0,50.0
Equisetum,Pollen,0.039999999999999994,0.039999999999999994,1.0,58.0
Equisetum,Pollen_tube,0.020000000000000004,0.04000000000000001,1.0,57.0
Equisetum,Sepal,0.039999999999999994,0.06,1.0,58.0
Equisetum,Stamen,0.06,0.06,1.0,58.0
Equisetum,Stele_(biology),-0.02,0.0,1.0,55.0
Equisetum,Tracheid,0.26,0.06,1.0,58.0
Escherichia_coli,Acetylation,-0.04,0.04,1.0,51.0
Escherichia_coli,Antibacterial,0.14,0.04,1.0,55.0
Escherichia_coli,Arabidopsis_thaliana,0.32,0.06,1.0,73.0
Escherichia_coli,Charles_Darwin,0.04,0.08,1.0,96.0
Escherichia_coli,Chromatin,-0.04,0.04,1.0,187.0
Escherichia_coli,DNA_polymerase,-0.01614512471655329,0.03981859410430839,2.0,441.0
Escherichia_coli,DNA_replication,-0.001428571428571428,0.054285714285714284,2.0,448.0
Escherichia_coli,DNA_supercoil,-0.08,0.0,1.0,96.0
Escherichia_coli,Directionality_(molecular_biology),-0.012857142857142857,0.054285714285714284,2.0,448.0
Escherichia_coli,DnaB_helicase,0.0,0.08,1.0,54.0
Escherichia_coli,Epigenetics,-0.02,0.05999999999999999,1.0,60.0
Escherichia_coli,Eukaryote,0.38,0.06142857142857144,2.0,448.0
Escherichia_coli,Exonuclease,0.0,0.08,1.0,88.0
Escherichia_coli,Frog,-0.28,0.06,1.0,96.0
Escherichia_coli,Gene_expression,0.3657142857142857,0.03571428571428571,2.0,448.0
Escherichia_coli,Genetic_recombination,0.12,0.04,1.0,157.0
Escherichia_coli,Histone,-0.04,0.04,1.0,335.0
Escherichia_coli,Hox_gene,0.04,0.08,1.0,62.0
